date_time	sensorID	variable	value
2020-09-20T18:40:00Z	station_04/multisens_04	Relative Humidity	100
2020-09-20T18:42:00Z	station_04/par_04	PAR	0
2020-09-20T21:11:00Z	station_04/multisens_04	Temperature	24.41
2020-09-20T21:13:00Z	station_04/multisens_04	Relative Humidity	100
2020-09-20T21:13:00Z	station_04/par_04	PAR	0
2020-09-20T21:53:00Z	station_04/multisens_04	Temperature	24.81
2020-09-20T23:38:00Z	station_04/multisens_04	Relative Humidity	100
2020-09-20T23:38:00Z	station_04/par_04	PAR	0
2020-09-21T00:26:00Z	station_04/multisens_04	Temperature	22.21
2020-09-21T02:05:00Z	station_04/multisens_04	Relative Humidity	100
2020-09-21T04:20:00Z	station_04/multisens_04	Temperature	20.51
2020-09-21T04:41:00Z	station_04/par_04	PAR	0
2020-09-21T04:42:00Z	station_04/multisens_04	Relative Humidity	100
2020-09-21T06:59:00Z	station_04/par_04	PAR	6
2020-09-21T07:09:00Z	station_04/multisens_04	Temperature	20.41
2020-09-21T07:09:00Z	station_04/multisens_04	Relative Humidity	100
2020-09-21T11:46:00Z	station_04/par_04	PAR	522
2020-09-21T11:47:00Z	station_04/multisens_04	Temperature	30.54
2020-09-21T12:44:00Z	station_04/multisens_04	Relative Humidity	100
2020-09-21T14:31:00Z	station_04/multisens_04	Temperature	31.06
2020-09-21T14:31:00Z	station_04/par_04	PAR	779
2020-09-21T15:27:00Z	station_04/multisens_04	Relative Humidity	100
2020-09-21T15:27:00Z	station_04/par_04	PAR	22
2020-09-21T15:42:00Z	station_04/multisens_04	Temperature	26.73
2020-09-21T17:58:00Z	station_04/multisens_04	Relative Humidity	100
2020-09-21T17:59:00Z	station_04/par_04	PAR	32
2020-09-21T18:46:00Z	station_04/multisens_04	Temperature	26.25
2020-09-21T20:25:00Z	station_04/multisens_04	Relative Humidity	100
2020-09-21T20:25:00Z	station_04/par_04	PAR	0
2020-09-21T22:28:00Z	station_04/multisens_04	Temperature	22.42
2020-09-21T22:51:00Z	station_04/multisens_04	Relative Humidity	100
2020-09-21T22:51:00Z	station_04/par_04	PAR	0
2020-09-21T23:38:00Z	station_04/multisens_04	Temperature	22.38
2020-09-22T01:24:00Z	station_04/par_04	PAR	0
2020-09-22T01:25:00Z	station_04/multisens_04	Relative Humidity	100
2020-09-22T03:33:00Z	station_04/multisens_04	Temperature	19.64
2020-09-22T04:01:00Z	station_04/multisens_04	Relative Humidity	100
2020-09-22T05:05:00Z	station_04/multisens_04	Temperature	19.16
2020-09-22T06:30:00Z	station_04/par_04	PAR	0
2020-09-22T07:23:00Z	station_04/multisens_04	Temperature	19.02
2020-09-22T07:57:00Z	station_04/par_04	PAR	177
2020-09-22T08:44:00Z	station_04/multisens_04	Relative Humidity	100
2020-09-22T10:12:00Z	station_04/multisens_04	Temperature	27.66
2020-09-22T11:07:00Z	station_04/multisens_04	Relative Humidity	83.42
2020-09-22T11:09:00Z	station_04/par_04	PAR	344
2020-09-22T11:35:00Z	station_04/multisens_04	Relative Humidity	61.98
2020-09-22T11:43:00Z	station_04/multisens_04	Temperature	29.62
2020-09-22T13:08:00Z	station_04/par_04	PAR	161
2020-09-22T13:50:00Z	station_04/multisens_04	Relative Humidity	97.41
2020-09-22T16:01:00Z	station_04/par_04	PAR	444
2020-09-22T16:04:00Z	station_04/multisens_04	Temperature	31.85
2020-09-22T16:43:00Z	station_04/par_04	PAR	116
2020-09-22T16:48:00Z	station_04/multisens_04	Relative Humidity	77.17
2020-09-22T17:51:00Z	station_04/multisens_04	Temperature	26.57
2020-09-22T18:59:00Z	station_04/par_04	PAR	0
2020-09-22T19:00:00Z	station_04/multisens_04	Relative Humidity	100
2020-09-22T20:10:00Z	station_04/multisens_04	Temperature	18.52
2020-09-22T21:11:00Z	station_04/multisens_04	Temperature	23.82
2020-09-22T21:11:00Z	station_04/multisens_04	Relative Humidity	100
2020-09-22T21:11:00Z	station_04/par_04	PAR	0
2020-09-22T23:25:00Z	station_04/multisens_04	Temperature	22.35
2020-09-22T23:25:00Z	station_04/multisens_04	Relative Humidity	100
2020-09-22T23:25:00Z	station_04/par_04	PAR	0
2020-09-23T01:36:00Z	station_04/multisens_04	Relative Humidity	100
2020-09-23T01:36:00Z	station_04/par_04	PAR	0
2020-09-23T02:32:00Z	station_04/multisens_04	Temperature	23.33
2020-09-23T03:45:00Z	station_04/multisens_04	Relative Humidity	100
2020-09-23T05:03:00Z	station_04/multisens_04	Temperature	20.29
2020-09-23T05:55:00Z	station_04/par_04	PAR	0
2020-09-23T07:09:00Z	station_04/multisens_04	Temperature	19.71
2020-09-23T07:13:00Z	station_04/par_04	PAR	6
2020-09-23T08:17:00Z	station_04/multisens_04	Relative Humidity	100
2020-09-23T09:12:00Z	station_04/multisens_04	Temperature	22.57
2020-09-23T09:59:00Z	station_04/par_04	PAR	293
2020-09-23T10:16:00Z	station_04/multisens_04	Relative Humidity	100
2020-09-23T11:06:00Z	station_04/multisens_04	Relative Humidity	54.72
2020-09-23T11:34:00Z	station_04/multisens_04	Temperature	30.34
2020-09-23T12:26:00Z	station_04/par_04	PAR	135
2020-09-23T14:35:00Z	station_04/par_04	PAR	818
2020-09-23T15:23:00Z	station_04/multisens_04	Temperature	33.94
2020-09-23T15:26:00Z	station_04/multisens_04	Relative Humidity	37.05
2020-09-23T15:43:00Z	station_04/par_04	PAR	145
2020-09-23T17:25:00Z	station_04/multisens_04	Relative Humidity	100
2020-09-23T17:32:00Z	station_04/multisens_04	Temperature	28.36
2020-09-23T18:33:00Z	station_04/par_04	PAR	0
2020-09-23T19:57:00Z	station_04/multisens_04	Relative Humidity	58.28
2020-09-23T20:00:00Z	station_04/multisens_04	Temperature	26.26
2020-09-23T21:14:00Z	station_04/multisens_04	Relative Humidity	96.56
2020-09-23T21:14:00Z	station_04/par_04	PAR	0
2020-09-23T23:08:00Z	station_04/multisens_04	Temperature	21.62
2020-09-23T23:56:00Z	station_04/multisens_04	Relative Humidity	100
2020-09-23T23:56:00Z	station_04/par_04	PAR	0
2020-09-24T02:20:00Z	station_04/multisens_04	Temperature	19.31
2020-09-24T02:30:00Z	station_04/multisens_04	Relative Humidity	100
2020-09-24T03:48:00Z	station_04/multisens_04	Temperature	20.02
2020-09-24T05:05:00Z	station_04/par_04	PAR	0
2020-09-24T06:52:00Z	station_04/multisens_04	Temperature	17.15
2020-09-24T07:52:00Z	station_04/par_04	PAR	235
2020-09-24T07:54:00Z	station_04/multisens_04	Relative Humidity	100
2020-09-24T08:05:00Z	station_04/par_04	PAR	51
2020-09-24T09:12:00Z	station_04/multisens_04	Relative Humidity	100
2020-09-24T10:03:00Z	station_04/multisens_04	Temperature	27.51
2020-09-24T10:51:00Z	station_04/multisens_04	Relative Humidity	44.37
2020-09-24T12:33:00Z	station_04/multisens_04	Temperature	31.88
2020-09-24T12:41:00Z	station_04/par_04	PAR	654
2020-09-24T13:14:00Z	station_04/multisens_04	Temperature	28.52
2020-09-24T14:43:00Z	station_04/par_04	PAR	1024
2020-09-24T15:03:00Z	station_04/multisens_04	Relative Humidity	39.35
2020-09-24T15:50:00Z	station_04/par_04	PAR	87
2020-09-24T17:00:00Z	station_04/multisens_04	Relative Humidity	85.23
2020-09-24T17:09:00Z	station_04/multisens_04	Temperature	30.68
2020-09-24T18:31:00Z	station_04/par_04	PAR	0
2020-09-24T18:35:00Z	station_04/multisens_04	Relative Humidity	100
2020-09-24T18:54:00Z	station_04/multisens_04	Temperature	26.46
2020-09-24T21:17:00Z	station_04/par_04	PAR	0
2020-09-24T21:18:00Z	station_04/multisens_04	Relative Humidity	100
2020-09-24T22:23:00Z	station_04/multisens_04	Temperature	22.49
2020-09-25T00:10:00Z	station_04/multisens_04	Relative Humidity	100
2020-09-25T00:10:00Z	station_04/par_04	PAR	0
2020-09-25T01:56:00Z	station_04/multisens_04	Temperature	19.97
2020-09-25T02:59:00Z	station_04/multisens_04	Relative Humidity	100
2020-09-25T05:05:00Z	station_04/multisens_04	Temperature	18.93
2020-09-25T05:25:00Z	station_04/par_04	PAR	0
2020-09-25T07:06:00Z	station_04/par_04	PAR	9
2020-09-25T07:14:00Z	station_04/multisens_04	Temperature	19.92
2020-09-25T07:53:00Z	station_04/multisens_04	Relative Humidity	100
2020-09-25T09:50:00Z	station_04/par_04	PAR	370
2020-09-25T09:52:00Z	station_04/multisens_04	Relative Humidity	53.8
2020-09-25T10:05:00Z	station_04/multisens_04	Temperature	28.97
2020-09-25T10:53:00Z	station_04/par_04	PAR	74
2020-09-25T12:45:00Z	station_04/multisens_04	Relative Humidity	99.99
2020-09-25T13:08:00Z	station_04/multisens_04	Temperature	26.55
2020-09-25T14:34:00Z	station_04/multisens_04	Temperature	29.81
2020-09-25T15:25:00Z	station_04/multisens_04	Relative Humidity	59.02
2020-09-25T15:25:00Z	station_04/par_04	PAR	515
2020-09-25T16:20:00Z	station_04/multisens_04	Temperature	31.73
2020-09-25T16:56:00Z	station_04/multisens_04	Relative Humidity	50.37
2020-09-25T17:10:00Z	station_04/par_04	PAR	41
2020-09-25T18:48:00Z	station_04/par_04	PAR	0
2020-09-25T20:58:00Z	station_04/multisens_04	Relative Humidity	100
2020-09-25T21:19:00Z	station_04/multisens_04	Temperature	24.71
2020-09-25T21:29:00Z	station_04/multisens_04	Relative Humidity	100
2020-09-25T21:29:00Z	station_04/par_04	PAR	0
2020-09-25T21:52:00Z	station_04/multisens_04	Temperature	18.78
2020-09-29T00:15:00Z	station_04/multisens_04	Relative Humidity	100
2020-09-29T00:15:00Z	station_04/par_04	PAR	0
2020-09-29T00:55:00Z	station_04/multisens_04	Temperature	16.39
2020-09-29T02:38:00Z	station_04/multisens_04	Relative Humidity	100
2020-09-29T03:31:00Z	station_04/multisens_04	Temperature	14.97
2020-09-29T05:13:00Z	station_04/par_04	PAR	0
2020-09-29T07:38:00Z	station_04/multisens_04	Temperature	14.85
2020-09-29T07:51:00Z	station_04/par_04	PAR	228
2020-09-29T07:58:00Z	station_04/multisens_04	Relative Humidity	100
2020-09-29T08:23:00Z	station_04/multisens_04	Temperature	19.65
2020-09-29T08:52:00Z	station_04/par_04	PAR	58
2020-09-29T10:28:00Z	station_04/multisens_04	Relative Humidity	100
2020-09-29T11:00:00Z	station_04/multisens_04	Relative Humidity	60.46
2020-09-29T11:31:00Z	station_04/multisens_04	Temperature	22.69
2020-09-29T11:40:00Z	station_04/par_04	PAR	628
2020-09-29T13:18:00Z	station_04/par_04	PAR	99
2020-09-29T15:15:00Z	station_04/multisens_04	Relative Humidity	30.79
2020-09-29T15:34:00Z	station_04/multisens_04	Temperature	33.04
2020-09-29T15:58:00Z	station_04/par_04	PAR	509
2020-09-29T16:36:00Z	station_04/multisens_04	Temperature	33.14
2020-09-29T17:57:00Z	station_04/multisens_04	Relative Humidity	36.1
2020-09-29T18:34:00Z	station_04/par_04	PAR	0
2020-09-29T18:56:00Z	station_04/multisens_04	Temperature	23.82
2020-09-29T20:57:00Z	station_04/multisens_04	Relative Humidity	85.69
2020-09-29T21:07:00Z	station_04/par_04	PAR	0
2020-09-29T21:55:00Z	station_04/multisens_04	Relative Humidity	99.98
2020-09-29T22:42:00Z	station_04/multisens_04	Temperature	18.08
2020-09-29T23:35:00Z	station_04/multisens_04	Relative Humidity	100
2020-09-29T23:35:00Z	station_04/par_04	PAR	0
2020-09-30T00:46:00Z	station_04/multisens_04	Temperature	15.93
2020-09-30T02:03:00Z	station_04/multisens_04	Relative Humidity	100
2020-09-30T02:28:00Z	station_04/multisens_04	Temperature	15.76
2020-09-30T04:33:00Z	station_04/par_04	PAR	0
2020-09-30T06:36:00Z	station_04/multisens_04	Temperature	12.63
2020-09-30T07:01:00Z	station_04/par_04	PAR	3
2020-09-30T07:02:00Z	station_04/multisens_04	Relative Humidity	100
2020-09-30T07:26:00Z	station_04/multisens_04	Temperature	13.33
2020-09-30T07:59:00Z	station_04/par_04	PAR	219
2020-09-30T09:31:00Z	station_04/multisens_04	Relative Humidity	100
2020-09-30T11:12:00Z	station_04/multisens_04	Relative Humidity	45.06
2020-09-30T11:41:00Z	station_04/par_04	PAR	605
2020-09-30T12:06:00Z	station_04/multisens_04	Temperature	26.9
2020-09-30T13:17:00Z	station_04/multisens_04	Relative Humidity	33.95
2020-09-30T14:33:00Z	station_04/par_04	PAR	928
2020-09-30T15:19:00Z	station_04/multisens_04	Temperature	29.69
2020-09-30T15:22:00Z	station_04/par_04	PAR	370
2020-09-30T17:49:00Z	station_04/multisens_04	Temperature	16.99
2020-09-30T17:49:00Z	station_04/multisens_04	Relative Humidity	100
2020-09-30T18:09:00Z	station_04/multisens_04	Temperature	23.39
2020-09-30T18:09:00Z	station_04/multisens_04	Relative Humidity	44.82
2020-09-30T18:11:00Z	station_04/par_04	PAR	9
2020-09-30T20:58:00Z	station_04/multisens_04	Relative Humidity	100
2020-09-30T20:58:00Z	station_04/par_04	PAR	0
2020-09-30T21:00:00Z	station_04/multisens_04	Temperature	19
2020-09-07T22:44:00Z	station_05/multisens_05	Relative Humidity	94.14
2020-09-07T23:01:00Z	station_05/par_05	PAR	0
2020-09-08T00:23:00Z	station_05/multisens_05	Temperature	23.99
2020-09-08T00:23:00Z	station_05/multisens_05	Relative Humidity	98.65
2020-09-08T01:41:00Z	station_05/multisens_05	Temperature	24.52
2020-09-08T01:42:00Z	station_05/multisens_05	Relative Humidity	75.6
2020-09-08T04:09:00Z	station_05/par_05	PAR	0
2020-09-08T06:27:00Z	station_05/multisens_05	Temperature	23.55
2020-09-08T06:27:00Z	station_05/multisens_05	Relative Humidity	87.21
2020-09-08T06:40:00Z	station_05/par_05	PAR	3
2020-09-08T07:26:00Z	station_05/multisens_05	Relative Humidity	83.8
2020-09-08T07:51:00Z	station_05/multisens_05	Temperature	25.2
2020-09-08T08:37:00Z	station_05/par_05	PAR	451
2020-09-08T11:27:00Z	station_05/multisens_05	Relative Humidity	34.48
2020-09-08T11:29:00Z	station_05/multisens_05	Temperature	38.39
2020-09-08T11:35:00Z	station_05/par_05	PAR	924
2020-09-08T11:55:00Z	station_05/par_05	PAR	402
2020-09-08T13:23:00Z	station_05/multisens_05	Relative Humidity	22.87
2020-09-08T13:24:00Z	station_05/multisens_05	Temperature	45.22
2020-09-08T14:45:00Z	station_05/par_05	PAR	708
2020-09-08T14:58:00Z	station_05/multisens_05	Relative Humidity	24.11
2020-09-08T15:09:00Z	station_05/multisens_05	Temperature	42.73
2020-09-08T16:50:00Z	station_05/par_05	PAR	154
2020-09-08T16:53:00Z	station_05/multisens_05	Temperature	34.45
2020-09-08T18:52:00Z	station_05/multisens_05	Relative Humidity	40.88
2020-09-08T19:23:00Z	station_05/par_05	PAR	0
2020-09-08T19:39:00Z	station_05/multisens_05	Relative Humidity	49.13
2020-09-08T20:53:00Z	station_05/multisens_05	Temperature	27.28
2020-09-08T21:55:00Z	station_05/par_05	PAR	0
2020-09-08T22:23:00Z	station_05/multisens_05	Temperature	25.39
2020-09-08T23:06:00Z	station_05/multisens_05	Relative Humidity	67.83
2020-09-09T00:26:00Z	station_05/multisens_05	Relative Humidity	56.63
2020-09-09T00:26:00Z	station_05/par_05	PAR	0
2020-09-09T00:58:00Z	station_05/multisens_05	Temperature	24.72
2020-09-09T05:14:00Z	station_05/multisens_05	Relative Humidity	58.1
2020-09-09T05:26:00Z	station_05/multisens_05	Temperature	22.66
2020-09-09T05:27:00Z	station_05/par_05	PAR	0
2020-09-09T07:14:00Z	station_05/multisens_05	Temperature	23.12
2020-09-09T07:23:00Z	station_05/par_05	PAR	51
2020-09-09T07:30:00Z	station_05/multisens_05	Relative Humidity	63.16
2020-09-09T08:38:00Z	station_05/par_05	PAR	512
2020-09-09T10:17:00Z	station_05/multisens_05	Temperature	31.77
2020-09-09T10:17:00Z	station_05/multisens_05	Relative Humidity	43.88
2020-09-09T11:49:00Z	station_05/par_05	PAR	931
2020-09-09T12:33:00Z	station_05/multisens_05	Temperature	45.42
2020-09-09T12:33:00Z	station_05/multisens_05	Relative Humidity	20.59
2020-09-09T13:14:00Z	station_05/multisens_05	Temperature	40.04
2020-09-09T13:50:00Z	station_05/par_05	PAR	348
2020-09-09T14:57:00Z	station_05/multisens_05	Relative Humidity	20.31
2020-09-09T15:44:00Z	station_05/multisens_05	Temperature	39.78
2020-09-09T16:07:00Z	station_05/multisens_05	Relative Humidity	30.03
2020-09-09T16:41:00Z	station_05/par_05	PAR	557
2020-09-09T18:09:00Z	station_05/par_05	PAR	45
2020-09-09T20:03:00Z	station_05/multisens_05	Temperature	27.69
2020-09-09T20:37:00Z	station_05/multisens_05	Relative Humidity	48.46
2020-09-09T20:38:00Z	station_05/par_05	PAR	0
2020-09-09T21:22:00Z	station_05/multisens_05	Temperature	26.05
2020-09-09T23:06:00Z	station_05/multisens_05	Relative Humidity	52.69
2020-09-09T23:12:00Z	station_05/par_05	PAR	0
2020-09-10T00:48:00Z	station_05/multisens_05	Temperature	24.19
2020-09-10T01:07:00Z	station_05/multisens_05	Relative Humidity	47.73
2020-09-10T02:58:00Z	station_05/multisens_05	Relative Humidity	57.78
2020-09-10T04:08:00Z	station_05/multisens_05	Temperature	23.72
2020-09-10T04:10:00Z	station_05/par_05	PAR	0
2020-09-10T06:30:00Z	station_05/multisens_05	Temperature	21.24
2020-09-10T06:30:00Z	station_05/multisens_05	Relative Humidity	67.16
2020-09-10T06:39:00Z	station_05/par_05	PAR	3
2020-09-10T07:10:00Z	station_05/multisens_05	Temperature	20.96
2020-09-10T07:10:00Z	station_05/multisens_05	Relative Humidity	68.76
2020-09-10T08:35:00Z	station_05/par_05	PAR	525
2020-09-10T09:12:00Z	station_05/par_05	PAR	167
2020-09-10T11:18:00Z	station_05/multisens_05	Temperature	40.19
2020-09-10T11:19:00Z	station_05/multisens_05	Relative Humidity	26.52
2020-09-10T11:48:00Z	station_05/par_05	PAR	924
2020-09-10T12:32:00Z	station_05/multisens_05	Relative Humidity	21.72
2020-09-10T13:33:00Z	station_05/multisens_05	Temperature	43.59
2020-09-10T14:17:00Z	station_05/multisens_05	Temperature	36.77
2020-09-10T14:18:00Z	station_05/multisens_05	Relative Humidity	33.24
2020-09-10T14:33:00Z	station_05/par_05	PAR	141
2020-09-10T17:01:00Z	station_05/par_05	PAR	480
2020-09-10T17:21:00Z	station_05/multisens_05	Relative Humidity	30.05
2020-09-10T17:34:00Z	station_05/multisens_05	Temperature	35.57
2020-09-10T19:25:00Z	station_05/par_05	PAR	0
2020-09-10T20:14:00Z	station_05/multisens_05	Temperature	21.24
2020-09-10T20:14:00Z	station_05/multisens_05	Relative Humidity	55.74
2020-09-10T22:00:00Z	station_05/par_05	PAR	0
2020-09-10T22:01:00Z	station_05/multisens_05	Relative Humidity	48.63
2020-09-10T22:02:00Z	station_05/multisens_05	Temperature	27.12
2020-09-11T00:40:00Z	station_05/par_05	PAR	0
2020-09-11T01:47:00Z	station_05/multisens_05	Temperature	23.56
2020-09-11T02:31:00Z	station_05/multisens_05	Relative Humidity	61.88
2020-09-11T04:04:00Z	station_05/multisens_05	Temperature	21.6
2020-09-11T04:04:00Z	station_05/multisens_05	Relative Humidity	68.74
2020-09-11T05:52:00Z	station_05/par_05	PAR	0
2020-09-11T07:21:00Z	station_05/multisens_05	Temperature	22.68
2020-09-11T07:21:00Z	station_05/multisens_05	Relative Humidity	63.87
2020-09-11T08:20:00Z	station_05/par_05	PAR	512
2020-09-11T08:43:00Z	station_05/multisens_05	Temperature	28.35
2020-09-11T08:51:00Z	station_05/multisens_05	Relative Humidity	45.01
2020-09-11T08:53:00Z	station_05/par_05	PAR	103
2020-09-11T12:29:00Z	station_05/par_05	PAR	989
2020-09-11T12:55:00Z	station_05/multisens_05	Temperature	44.01
2020-09-11T12:55:00Z	station_05/multisens_05	Relative Humidity	20.6
2020-09-11T13:50:00Z	station_05/par_05	PAR	299
2020-09-14T23:00:00Z	station_05/multisens_05	Temperature	25.32
2020-09-14T23:00:00Z	station_05/multisens_05	Relative Humidity	56.28
2020-09-14T23:32:00Z	station_05/par_05	PAR	0
2020-09-14T23:50:00Z	station_05/multisens_05	Relative Humidity	52.13
2020-09-15T01:15:00Z	station_05/multisens_05	Temperature	23.54
2020-09-15T02:06:00Z	station_05/multisens_05	Temperature	23.85
2020-09-15T02:45:00Z	station_05/multisens_05	Relative Humidity	61.86
2020-09-15T04:34:00Z	station_05/par_05	PAR	0
2020-09-15T05:37:00Z	station_05/multisens_05	Relative Humidity	57.95
2020-09-15T06:55:00Z	station_05/par_05	PAR	6
2020-09-15T07:04:00Z	station_05/multisens_05	Temperature	24.07
2020-09-15T08:14:00Z	station_05/multisens_05	Relative Humidity	45.11
2020-09-15T09:39:00Z	station_05/par_05	PAR	522
2020-09-15T09:42:00Z	station_05/multisens_05	Temperature	29.66
2020-09-15T11:01:00Z	station_05/par_05	PAR	660
2020-09-15T15:24:00Z	station_05/multisens_05	Relative Humidity	25.34
2020-09-15T15:25:00Z	station_05/multisens_05	Temperature	37.2
2020-09-15T17:32:00Z	station_05/multisens_05	Relative Humidity	44.33
2020-09-15T18:11:00Z	station_05/par_05	PAR	29
2020-09-15T18:36:00Z	station_05/multisens_05	Temperature	27.84
2020-09-15T19:59:00Z	station_05/par_05	PAR	0
2020-09-15T20:47:00Z	station_05/multisens_05	Relative Humidity	52.93
2020-09-15T20:48:00Z	station_05/multisens_05	Temperature	26.74
2020-09-15T22:28:00Z	station_05/par_05	PAR	0
2020-09-15T23:03:00Z	station_05/multisens_05	Temperature	22.21
2020-09-16T00:47:00Z	station_05/multisens_05	Relative Humidity	78.31
2020-09-16T00:57:00Z	station_05/par_05	PAR	0
2020-09-16T01:11:00Z	station_05/multisens_05	Temperature	20.69
2020-09-16T02:45:00Z	station_05/multisens_05	Relative Humidity	65.9
2020-09-16T05:54:00Z	station_05/multisens_05	Temperature	21.21
2020-09-16T05:54:00Z	station_05/multisens_05	Relative Humidity	77.37
2020-09-16T05:54:00Z	station_05/par_05	PAR	0
2020-09-16T07:21:00Z	station_05/multisens_05	Temperature	21.99
2020-09-16T07:22:00Z	station_05/multisens_05	Relative Humidity	72.7
2020-09-16T08:16:00Z	station_05/par_05	PAR	70
2020-09-16T08:33:00Z	station_05/multisens_05	Temperature	24.47
2020-09-16T09:23:00Z	station_05/multisens_05	Relative Humidity	50.74
2020-09-16T10:07:00Z	station_05/par_05	PAR	557
2020-09-16T12:04:00Z	station_05/multisens_05	Temperature	40.57
